;2;3;4;5;6;7;8;9;10;11
4;0.43753470294280955;0.3713125845737483;0.47035903145004176;0.5044224068614312;0.5028432168968319;0.4646763227904227;0.4089229894856493;0.22814893055188804;0.22924226254002134;0.35908319185059423
5;0.40761827301070896;0.4317578332448221;0.41332286863533796;0.44766808594910384;0.4998501049265514;0.4331680557020783;0.40348253391731653;0.35488352212011115;0.32740696987595985;0.3319235588972431
6;0.35275193461438137;0.38456370202401946;0.4267338779767078;0.4983233707537542;0.5002235136343317;0.40421792618629176;0.23633635779095521;0.3224687933425798;0.30196815096272894;0.3114084826491268
7;0.4412290985376689;0.45685586348783735;0.4950621023932142;0.5310649099480237;0.5397500807928471;0.4636309875813128;0.3559139205005124;0.33218086543136516;0.3181831822819759;0.30171464527292746
8;0.4927138867732927;0.5114546095362771;0.5380722891566265;0.5750198728139905;0.5812567713976164;0.5564082167423143;0.46307494052339415;0.378354371201496;0.35984968304379183;0.363401882188916
9;0.5448393871043011;0.5771917431912723;0.5995202909203451;0.62442502299908;0.622097249320938;0.6124043367346939;0.5609120281979733;0.4701906071919827;0.41846269858253593;0.4378606302707501
10;0.6213562125284268;0.6366504354982512;0.6526333907056798;0.6689255251003;0.6638162307176392;0.6523578145209215;0.6046851105241207;0.5657139063174319;0.5193001443001443;0.5384500966830285
11;0.649697319112136;0.6629891398034822;0.6742906031655497;0.6955008488964346;0.6927609427609428;0.6681112209877261;0.6192671256856109;0.576066105946584;0.558703616166391;0.5937220823519858
12;0.3719546612561212;0.3882661512976256;0.40115281325735247;0.43084260731319557;0.42243828689101476;0.3859323726637181;0.3477785197709609;0.3117832854337991;0.30920398494921336;0.3078451047447423
13;0.35111866857686075;0.3771852350310524;0.4061594018615533;0.43291389971685057;0.428616534896057;0.37319126000248765;0.32991963197743673;0.31632695594181154;0.2974001363788771;0.2924471661863593
14;0.35223245924875973;0.3799045048785551;0.4059844274856426;0.4347704991087344;0.42382091450852427;0.34183605291680896;0.3269819565411254;0.296333920941767;0.2780422892860631;0.27227787173149476
15;0.35350457732075097;0.37799974605324416;0.4079615086503166;0.4320533568731303;0.42341616362890466;0.3360075211532435;0.3043873251570258;0.2745936966163587;0.2578124334953564;0.25181976915576315
16;0.3581726700620086;0.38055482411982466;0.4065826937360733;0.42832930943510866;0.420405541792825;0.3264605984058441;0.30213296446197724;0.26971726837755544;0.2505469021397253;0.2465052421367948
17;0.41530304764084375;0.43485017910278034;0.45858977281361596;0.48034484029031427;0.49611236001402437;0.4050189393939394;0.2816127506277064;0.26745650633708573;0.26825616096002364;0.22762599783966067
18;0.5725605469998083;0.5846656134807794;0.5980996832805467;0.6184058123617985;0.6522870418172432;0.7291652691129447;0.583013351181879;0.39235257657041483;0.40916613846045496;0.4550668555436548
19;0.7284130158153063;0.7260517209979968;0.7353066870599878;0.7553823562634135;0.7723038891096102;0.8364607822184228;0.8365711278051582;0.7124642608762847;0.5552367106207107;0.6933452567255384
20;0.8599098257876904;0.8645865049841803;0.8668064124874756;0.8788224170757295;0.8873008221177022;0.9173816493388514;0.9208742272144892;0.9263640456796692;0.9357356113005876;0.9043029043029043
21;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
